old_private	new_private	destination_module
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.sqrt_two_mul_one_half_rpow_three_halves	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.sqrt_two_mul_one_half_rpow_three_halves	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.sqrt_two_mul_sqrt_one_half	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.sqrt_two_mul_sqrt_one_half	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics
_private.NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart.0.NumStability.ginibrePlaneRectangularModule	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian.0.NumStability.ginibrePlaneRectangularModule	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian
_private.NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneSylvester.0.NumStability.ginibrePlaneSylvesterMeasurableSpace	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian.0.NumStability.ginibrePlaneSylvesterMeasurableSpace	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.euclideanVolume_unitBall_real	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.euclideanVolume_unitBall_real	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.ginibreProjectiveConstant	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.ginibreProjectiveConstant	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.integral_Ioi_betaKernel	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.integral_Ioi_betaKernel	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.integral_betaKernel	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.integral_betaKernel	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.integral_ginibreProjectiveWeight_raw	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.integral_ginibreProjectiveWeight_raw	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.mobius_betaKernel	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.mobius_betaKernel	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.mobius_hasDerivWithin	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.mobius_hasDerivWithin	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.mobius_image_Ioo	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.mobius_image_Ioo	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.mobius_injOn	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.mobius_injOn	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreProjectiveIntegral.0.NumStability.sqrtPi_pow_succ	_private.NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral.0.NumStability.sqrtPi_pow_succ	NumStability.Analysis.TestMatrices.RealGinibre.ProjectiveWeightIntegral
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence.0.NumStability.abs_ginibreHypergeometricTelescopeCoefficient_le_two	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.abs_ginibreHypergeometricTelescopeCoefficient_le_two	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence.0.NumStability.hasSum_ginibreHypergeometricTelescopeDifference	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.hasSum_ginibreHypergeometricTelescopeDifference	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence.0.NumStability.realGinibre_hypergeometric_one_rpow	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.realGinibre_hypergeometric_one_rpow	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence.0.NumStability.summable_ginibreHypergeometricTelescopeTerm	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.summable_ginibreHypergeometricTelescopeTerm	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreRoots.0.NumStability.card_filter_le_card_filter_of_imp	_private.NumStability.Analysis.Polynomials.RealRootCounting.0.NumStability.card_filter_le_card_filter_of_imp	NumStability.Analysis.Polynomials.RealRootCounting
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation.0.NumStability.ginibreSignedExpectationMeasurableSpace	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreSignedExpectationMeasurableSpace	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreIncidenceLebesgueMeasure_eq_signedVolume	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreIncidenceLebesgueMeasure_eq_signedVolume	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceLebesgueHaar	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceLebesgueHaar	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceMeasurableSpaceRSqMat	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceMeasurableSpaceRSqMat	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceMeasureSpaceRSqMat	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceMeasureSpaceRSqMat	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceSigmaFiniteRSqMat	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceSigmaFiniteRSqMat	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceStandardBorelCoordinates	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceStandardBorelCoordinates	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence.0.NumStability.ginibreSignedIncidenceStandardBorelNuisance	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreSignedIncidenceStandardBorelNuisance	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank.0.NumStability.Polynomial.eval_pos_of_monic_of_roots_eq_zero	_private.NumStability.Analysis.Polynomials.RealRootCounting.0.NumStability.Polynomial.eval_pos_of_monic_of_roots_eq_zero	NumStability.Analysis.Polynomials.RealRootCounting
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank.0.NumStability.Polynomial.exists_isRoot_of_monic_of_odd_natDegree	_private.NumStability.Analysis.Polynomials.RealRootCounting.0.NumStability.Polynomial.exists_isRoot_of_monic_of_odd_natDegree	NumStability.Analysis.Polynomials.RealRootCounting
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank.0.NumStability.one_eq_rankSign_sub_pairPrefix	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.one_eq_rankSign_sub_pairPrefix	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank.0.NumStability.two_mul_alternating_range	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.two_mul_alternating_range	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.ginibreLebesgueIsAddRightInvariant	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.ginibreLebesgueIsAddRightInvariant	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.ginibreLebesgueSigmaFinite	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.ginibreLebesgueSigmaFinite	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.instBorelSpaceRSqMat	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.instBorelSpaceRSqMat	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.instMeasurableSpaceRSqMat_4	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.instMeasurableSpaceRSqMat_4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity.0.NumStability.instOpensMeasurableSpaceRSqMat	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.instOpensMeasurableSpaceRSqMat	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence.0.NumStability.ginibreTruncatedMeasurableSpaceRSqMat	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreTruncatedMeasurableSpaceRSqMat	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence.0.NumStability.ginibreTruncatedMeasureSpaceRSqMat	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreTruncatedMeasureSpaceRSqMat	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence.0.NumStability.ginibreTruncatedStandardBorelCoordinates	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreTruncatedStandardBorelCoordinates	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets
_private.NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence.0.NumStability.ginibreTruncatedStandardBorelNuisance	_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets.0.NumStability.ginibreTruncatedStandardBorelNuisance	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets
_private.NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic.0.NumStability.hilbert_det_eq_diag_sq_product	_private.NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics.0.NumStability.hilbert_det_eq_diag_sq_product	NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics
_private.NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic.0.NumStability.sum_log_hilbertRNat_diag_sq_div_sq_tendsto	_private.NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics.0.NumStability.sum_log_hilbertRNat_diag_sq_div_sq_tendsto	NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics
_private.NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic.0.NumStability.sum_range_natCast_div_sq_tendsto_half	_private.NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics.0.NumStability.sum_range_natCast_div_sq_tendsto_half	NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics
_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.hilbertCentralDelannoy_log_rate_succ_div_nat	_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.hilbertCentralDelannoy_log_rate_succ_div_nat	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate
_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.log_nat_succ_div_nat_tendsto_zero	_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.log_nat_succ_div_nat_tendsto_zero	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate
_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.nat_div_succ_tendsto_one	_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.nat_div_succ_tendsto_one	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate
_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.nat_succ_div_nat_tendsto_one	_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.nat_succ_div_nat_tendsto_one	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate
_private.NumStability.Algorithms.TestMatrices.Higham28HilbertCondition.0.NumStability.sqrtTwo_pow_sq	_private.NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate.0.NumStability.sqrtTwo_pow_sq	NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate
_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.circleMap_one_one	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.circleMap_one_one	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix
_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.complex_real_innerProduct_smul_eq	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.complex_real_innerProduct_smul_eq	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix
_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.integral_exp_int_mul_I	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.integral_exp_int_mul_I	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix
_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.integral_exp_nat_sub_mul_I	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.integral_exp_nat_sub_mul_I	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix
_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.pascalMoment_double_sum	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.pascalMoment_double_sum	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix
_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.pascalMoment_integral_double_sum	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.pascalMoment_integral_double_sum	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix
_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.pascalMoment_integrand_expand	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.pascalMoment_integrand_expand	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix
_private.NumStability.Algorithms.TestMatrices.Higham28Moments.0.NumStability.star_circleMap_one_one	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix.0.NumStability.star_circleMap_one_one	NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix
_private.NumStability.Algorithms.TestMatrices.Higham28Pascal.0.NumStability.pascalAlternatingChooseSum	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot.0.NumStability.pascalAlternatingChooseSum	NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot
_private.NumStability.Algorithms.TestMatrices.Higham28Pascal.0.NumStability.pascalAlternatingPolynomial	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot.0.NumStability.pascalAlternatingPolynomial	NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot
_private.NumStability.Algorithms.TestMatrices.Higham28Pascal.0.NumStability.rotatedPascalChooseSum	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot.0.NumStability.rotatedPascalChooseSum	NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot
_private.NumStability.Algorithms.TestMatrices.Higham28PascalSpectral.0.NumStability.vecNorm2_module_neg	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation.0.NumStability.vecNorm2_module_neg	NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation
_private.NumStability.Algorithms.TestMatrices.Higham28PascalSpectral.0.NumStability.vecNorm2_module_smul	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation.0.NumStability.vecNorm2_module_smul	NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation
_private.NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity.0.NumStability.det_choose_initial_columns_pos	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity.0.NumStability.det_choose_initial_columns_pos	NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity
_private.NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity.0.NumStability.det_eval_descPochhammer_eq_factorial_mul_choose	_private.NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity.0.NumStability.det_eval_descPochhammer_eq_factorial_mul_choose	NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity
_private.NumStability.Algorithms.TestMatrices.Higham28ReciprocalSPD.0.NumStability.higham28_lowerTriangular_mul_apply_diag	_private.NumStability.Source.Higham.Chapter28.Section04.ReciprocalSpectrumSPD.TriangularInvolution.0.NumStability.higham28_lowerTriangular_mul_apply_diag	NumStability.Source.Higham.Chapter28.Section04.ReciprocalSpectrumSPD.TriangularInvolution
_private.NumStability.Algorithms.TestMatrices.Higham28Stewart.0.NumStability.householder_mul_apply_rectangular	_private.NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo.0.NumStability.householder_mul_apply_rectangular	NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo
_private.NumStability.Algorithms.TestMatrices.Higham28Stewart.0.NumStability.rectangular_mul_householder_apply	_private.NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo.0.NumStability.rectangular_mul_householder_apply	NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo
_private.NumStability.Algorithms.TestMatrices.Higham28Stewart.0.NumStability.singleHouseholder_product_factorization	_private.NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo.0.NumStability.singleHouseholder_product_factorization	NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexSymmetricToeplitz_charpoly	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexSymmetricToeplitz_charpoly	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexSymmetricToeplitz_diagonalization	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexSymmetricToeplitz_diagonalization	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexSymmetricToeplitz_mul_sineMatrix	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexSymmetricToeplitz_mul_sineMatrix	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexSymmetricToeplitz_scaled_sine_eigenpair	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexSymmetricToeplitz_scaled_sine_eigenpair	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexToeplitzScaling	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexToeplitzScaling	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexToeplitzScalingInv	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexToeplitzScalingInv	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexToeplitzScalingInv_mul	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexToeplitzScalingInv_mul	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexToeplitzScaling_mul_inv	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexToeplitzScaling_mul_inv	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexToeplitzSineMatrix	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexToeplitzSineMatrix	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexToeplitzSineMatrix_column	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexToeplitzSineMatrix_column	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexToeplitzSineMatrix_mul_transpose	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexToeplitzSineMatrix_mul_transpose	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexToeplitzSineMatrix_transpose_mul	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexToeplitzSineMatrix_transpose_mul	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
_private.NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum.0.NumStability.complexTridiagonalToeplitz_charpoly_eq_symmetric_of_ne	_private.NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial.0.NumStability.complexTridiagonalToeplitz_charpoly_eq_symmetric_of_ne	NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial
