module	role	import_order	lean_import_line	provenance
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	compatibility	1	import Mathlib.Data.Sym.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	compatibility	2	import Mathlib.FieldTheory.IsAlgClosed.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	compatibility	3	import Mathlib.MeasureTheory.Constructions.Polish.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	compatibility	4	import Mathlib.Topology.Instances.Matrix	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	compatibility	5	import NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	compatibility	6	import NumStability.Analysis.Polynomials.RealRootCounting	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	compatibility	7	import NumStability.Analysis.TestMatrices.RealGinibre.GinibreRoots	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	compatibility	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.EigenvalueCounts	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreRoots	compatibility	9	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.RootMeasurability.GinibreRoots	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	compatibility	1	import Mathlib.Analysis.SpecialFunctions.Gamma.Beta	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28GinibreDeterminantMoment	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28GinibreDimensionTwo	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	compatibility	4	import NumStability.Algorithms.TestMatrices.Higham28GinibreRecurrence	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	compatibility	5	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	compatibility	6	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedGaussian	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	compatibility	7	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedKernel	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	compatibility	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ExpectedCountFormula	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedConclusion	compatibility	9	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedConclusion	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28GinibreComplexPairs	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	compatibility	3	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.GinibreSignedExpectation	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	compatibility	4	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedGaussian	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28GaussianOrthogonal	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedGaussian	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedScalar	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedGaussian	compatibility	3	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedGaussian	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28GinibreJointDensity	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedExpectation	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	compatibility	4	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidenceAlgebra	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	compatibility	5	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedKernel	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	compatibility	6	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	compatibility	7	import NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	compatibility	8	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedIncidence	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidence	compatibility	9	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidenceAlgebra	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedIncidenceAlgebra	compatibility	2	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.GinibreSignedIncidenceAlgebra	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedKernel	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedGaussian	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedKernel	compatibility	2	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedKernel	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	compatibility	1	import Mathlib.Analysis.Polynomial.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	compatibility	2	import Mathlib.FieldTheory.IsRealClosed.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28GinibreMultiplicity	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	compatibility	4	import NumStability.Analysis.Polynomials.RealRootCounting	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	compatibility	5	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	compatibility	6	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedRank	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRank	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	compatibility	2	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	compatibility	3	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedRankTransfer	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedScalar	compatibility	1	import Mathlib.Analysis.SpecialFunctions.Gaussian.PoissonSummation	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedScalar	compatibility	2	import Mathlib.MeasureTheory.Integral.Gamma	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedScalar	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28GinibreCharacteristicProduct	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedScalar	compatibility	4	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.CharacteristicProductMoments	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreSignedScalar	compatibility	5	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.GinibreSignedScalar	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	compatibility	1	import Mathlib.Analysis.SpecialFunctions.Gaussian.GaussianIntegral	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	compatibility	2	import Mathlib.LinearAlgebra.Matrix.AbsoluteValue	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	compatibility	3	import Mathlib.MeasureTheory.Group.Prod	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	compatibility	4	import NumStability.Algorithms.TestMatrices.Higham28GinibreDeterminantMoment	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	compatibility	5	import NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	compatibility	6	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.GinibreTraceDensity	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreTraceDensity	compatibility	7	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28GinibreSignedRankTransfer	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	compatibility	2	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.GinibreTruncatedIncidence	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28GinibreTruncatedIncidence	compatibility	3	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.AlternatingRankSheets	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	compatibility	1	import Mathlib.Analysis.Asymptotics.SpecificAsymptotics	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	compatibility	2	import Mathlib.Data.Nat.Choose.Bounds	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28Asymptotics	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	compatibility	4	import NumStability.Analysis.TestMatrices.Hilbert.HilbertAsymptotic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	compatibility	5	import NumStability.Source.Higham.Chapter28.Equation02.DeterminantAsymptotics	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	compatibility	1	import Mathlib.Algebra.Order.Chebyshev	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	compatibility	2	import Mathlib.Data.Nat.Choose.Vandermonde	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28PascalCondition	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	compatibility	4	import NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.ConditionLogRate	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28HilbertCondition	compatibility	5	import NumStability.Source.Higham.Chapter28.Section01.HilbertConditioning.HilbertCondition	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Moments	compatibility	1	import Mathlib.Analysis.SpecialFunctions.Integrals.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Moments	compatibility	2	import Mathlib.MeasureTheory.Integral.CircleAverage	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Moments	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Moments	compatibility	4	import NumStability.Analysis.MatrixNorms.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Moments	compatibility	5	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.Moments	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Moments	compatibility	6	import NumStability.Source.Higham.Chapter28.Section04.Pascal.MomentMatrix	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28OrthogonalCoordinates	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28GaussianDirection	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalCoordinates	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28OrthogonalHaar	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalCoordinates	compatibility	3	import NumStability.Analysis.TestMatrices.Orthogonal.OrthogonalCoordinates	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28OrthogonalCoordinates	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28Stewart	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	compatibility	3	import NumStability.Analysis.TestMatrices.Orthogonal.HaarFiberMeasure	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	compatibility	4	import NumStability.Analysis.TestMatrices.Orthogonal.OrthogonalFibers	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalHaar	compatibility	1	import Mathlib.MeasureTheory.Measure.Haar.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalHaar	compatibility	2	import Mathlib.MeasureTheory.Measure.Haar.Unique	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalHaar	compatibility	3	import Mathlib.Topology.Bases	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalHaar	compatibility	4	import Mathlib.Topology.Instances.Matrix	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalHaar	compatibility	5	import NumStability.Algorithms.TestMatrices.Higham28OrthogonalSphere	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalHaar	compatibility	6	import NumStability.Analysis.TestMatrices.Orthogonal.OrthogonalHaar	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalSphere	compatibility	1	import Mathlib.Analysis.InnerProductSpace.Projection.Reflection	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalSphere	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28GaussianOrthogonal	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalSphere	compatibility	3	import NumStability.Analysis.Probability.Haar.HomogeneousSpaceUniqueness	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28OrthogonalSphere	compatibility	4	import NumStability.Analysis.TestMatrices.Orthogonal.OrthogonalSphere	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Pascal	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Pascal	compatibility	2	import NumStability.Source.Higham.Chapter28.Section04.Pascal.IdentityCubeRoot	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28Pascal	compatibility	3	import NumStability.Source.Higham.Chapter28.Section04.Pascal.Pascal	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalCondition	compatibility	1	import Mathlib.Data.Nat.Choose.Bounds	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalCondition	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28HilbertAsymptotic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalCondition	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalCondition	compatibility	4	import NumStability.Source.Higham.Chapter28.Section04.Pascal.OptimalPerturbationRate	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28PascalCondition	compatibility	5	import NumStability.Source.Higham.Chapter28.Section04.Pascal.PascalCondition	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalDualFlag	compatibility	1	import Mathlib.Data.Fintype.Sort	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalDualFlag	compatibility	2	import Mathlib.Order.Interval.Finset.Fin	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalDualFlag	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalDualFlag	compatibility	4	import NumStability.Analysis.TestMatrices.Pascal.PascalDualFlag	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	compatibility	3	import NumStability.Analysis.TestMatrices.Pascal.PascalOscillation	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	compatibility	4	import NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationEigenbasis	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	compatibility	5	import NumStability.Source.Higham.Chapter28.Section04.Pascal.PascalOscillation	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28PascalOscillation	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	compatibility	2	import NumStability.Analysis.TestMatrices.Pascal.PascalOscillationCore	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	compatibility	3	import NumStability.Source.Higham.Chapter28.Section04.Pascal.OscillationSpectrum	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationExact	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28PascalDualFlag	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationExact	compatibility	2	import NumStability.Algorithms.TestMatrices.Higham28PascalOscillationCore	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationExact	compatibility	3	import NumStability.Source.Higham.Chapter28.Section04.Pascal.SignChangeCount	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28Contracts	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	compatibility	2	import NumStability.Analysis.MatrixSpectral	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	compatibility	3	import NumStability.Analysis.PerturbationTheory	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	compatibility	4	import NumStability.Analysis.TestMatrices.Pascal.PascalSpectral	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	compatibility	5	import NumStability.Source.Higham.Chapter28.Section04.Pascal.PascalSpectral	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	compatibility	6	import NumStability.Source.Higham.Chapter28.Section04.Pascal.SingularizingPerturbation	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	compatibility	1	import Mathlib.LinearAlgebra.ExteriorPower.Basis	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	compatibility	2	import Mathlib.LinearAlgebra.Vandermonde	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28Contracts	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	compatibility	4	import NumStability.Analysis.TestMatrices.Pascal.PascalTotalPositivity	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	compatibility	5	import NumStability.Source.Higham.Chapter28.Section04.Pascal.TotalPositivity	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	1	import Mathlib.Algebra.Polynomial.Roots	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	2	import Mathlib.MeasureTheory.Constructions.Pi	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	3	import Mathlib.MeasureTheory.Integral.Bochner.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	4	import Mathlib.Probability.Distributions.Gaussian.Real	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	5	import NumStability.Algorithms.TestMatrices.Higham28Exact	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	6	import NumStability.Algorithms.TestMatrices.Higham28Stewart	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	7	import NumStability.Analysis.Conditioning.LinearSystems.PerronFrobenius	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	8	import NumStability.Analysis.Probability.Haar.NormalizedOrthogonalMatrixLaw	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	9	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.Probability	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	10	import NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.ProductLaw	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28Probability	compatibility	11	import NumStability.Source.Higham.Chapter28.Section02.UniformPositive.PerronAlmostSure	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28ReciprocalSPD	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28Contracts	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ReciprocalSPD	compatibility	2	import NumStability.Source.Higham.Chapter28.Section04.ReciprocalSpectrumSPD.ReciprocalSPD	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ReciprocalSPD	compatibility	3	import NumStability.Source.Higham.Chapter28.Section04.ReciprocalSpectrumSPD.TriangularInvolution	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28ShiftedHilbert	compatibility	1	import Mathlib.Analysis.SpecialFunctions.ImproperIntegrals	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ShiftedHilbert	compatibility	2	import Mathlib.Analysis.SumIntegralComparisons	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ShiftedHilbert	compatibility	3	import NumStability.Algorithms.TestMatrices.Higham28Asymptotics	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ShiftedHilbert	compatibility	4	import NumStability.Analysis.TestMatrices.Hilbert.ShiftedHilbert	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	1	import Mathlib.LinearAlgebra.UnitaryGroup	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	2	import Mathlib.MeasureTheory.Constructions.Pi	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	3	import Mathlib.MeasureTheory.Measure.Haar.Basic	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	4	import Mathlib.Probability.Distributions.Gaussian.Real	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	5	import NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	6	import NumStability.Algorithms.LinearSystems.QR.HouseholderReflector	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	7	import NumStability.Algorithms.TestMatrices.Higham28	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	8	import NumStability.Analysis.TestMatrices.RandomSVD.Stewart	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	9	import NumStability.Analysis.TestMatrices.RandomSVD.StewartMeasurability	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	10	import NumStability.Source.Higham.Chapter28.Section03.RandomSVD.SingleHouseholderRankTwo	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	11	import NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.HaarConclusion	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28Stewart	compatibility	12	import NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.Stewart	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28StewartHaar	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28OrthogonalFibers	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28StewartHaar	compatibility	2	import NumStability.Analysis.TestMatrices.RandomSVD.StewartHaar	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	compatibility	2	import NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.RawFiberConclusion	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	compatibility	3	import NumStability.Source.Higham.Chapter28.Section03.Theorem01.StewartHaar.StewartRawFiber	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28StewartHaar	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	compatibility	2	import NumStability.Analysis.TestMatrices.RandomSVD.GroupLawRecursion	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	compatibility	3	import NumStability.Analysis.TestMatrices.RandomSVD.StewartRecursion	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ToeplitzCondition	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ToeplitzCondition	compatibility	2	import NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SecondDifferenceCondition	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28ToeplitzCondition	compatibility	3	import NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.ToeplitzCondition	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28Contracts	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	compatibility	2	import NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.SineEigenpairs	c0006_expanded
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	compatibility	3	import NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.ToeplitzGeneral	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	compatibility	1	import NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	c0006_direct
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	compatibility	2	import NumStability.Source.Higham.Chapter28.Section05.TridiagonalToeplitz.CharacteristicPolynomial	c0006_expanded
