old_private	new_private	destination_module
_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_trunc_abs_gram	_private.NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.RankSensitiveError.Bounds.0.NumStability.higham10_14_trunc_abs_gram	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.RankSensitiveError.Bounds
_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_trunc_abs_gram_computed	_private.NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.RankSensitiveError.Bounds.0.NumStability.higham10_14_trunc_abs_gram_computed	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.RankSensitiveError.Bounds
_private.NumStability.Algorithms.Cholesky.Higham1014SourceError.0.NumStability.higham10_14_zeroRowPad_opNorm2Le	_private.NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.RankSensitiveError.Bounds.0.NumStability.higham10_14_zeroRowPad_opNorm2Le	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.RankSensitiveError.Bounds
_private.NumStability.Algorithms.HighamChapter10.0.NumStability.higham10_18_row_cast	_private.NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.UnboundedGrowth.Construction.0.NumStability.higham10_18_row_cast	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.UnboundedGrowth.Construction
_private.NumStability.Algorithms.HighamChapter10.0.NumStability.higham10_18_row_nat	_private.NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.UnboundedGrowth.Construction.0.NumStability.higham10_18_row_nat	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.UnboundedGrowth.Construction
_private.NumStability.Algorithms.HighamChapter10.0.NumStability.higham10_9_upper_product_sum_split	_private.NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.PivotingAndScaling.Results.0.NumStability.higham10_9_upper_product_sum_split	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.PivotingAndScaling.Results
_private.NumStability.Algorithms.HighamChapter10.0.NumStability.kahan_telescope	_private.NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.KahanTelescope.Identity.0.NumStability.kahan_telescope	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.KahanTelescope.Identity
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.bordered_perturbation_floor_sqrt	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.bordered_perturbation_floor_sqrt	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.solved_border_mass_le	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.solved_border_mass_le	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceB	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceB	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceC	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceC	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceD	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceD	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceD_pos_of_gamma_lt_one	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceD_pos_of_gamma_lt_one	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceE	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceE	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceI	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceI	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceP	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceP	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceP_formula	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceP_formula	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceP_sub_B_formula	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceP_sub_B_formula	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceP_sub_B_two_formula	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceP_sub_B_two_formula	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceQ	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceQ	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceQ_formula	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceQ_formula	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.sourceR	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.sourceR	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.source_boundary_two_formula	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.source_boundary_two_formula	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.source_common_coefficients	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.source_common_coefficients	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.source_common_product_core	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.source_common_product_core	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.source_product_diff_formula	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.source_product_diff_formula	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.source_product_two_formula	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.source_product_two_formula	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.source_stage_interior_coeff_le	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.source_stage_interior_coeff_le	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Source.Higham.Chapter10.Theorem07.0.NumStability.source_stage_recip_le	_private.NumStability.Source.Higham.Chapter10.Theorem07.Core.Results.0.NumStability.source_stage_recip_le	NumStability.Source.Higham.Chapter10.Theorem07.Core.Results
_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.chol_cert_core	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.chol_cert_core	NumStability.Algorithms.Cholesky.CholeskyFl
_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.chol_term_factor_bound	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.chol_term_factor_bound	NumStability.Algorithms.Cholesky.CholeskyFl
_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.counter_one	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.counter_one	NumStability.Algorithms.Cholesky.CholeskyFl
_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.counter_plain_prod	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.counter_plain_prod	NumStability.Algorithms.Cholesky.CholeskyFl
_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.fl_cholesky_entry_bound	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.fl_cholesky_entry_bound	NumStability.Algorithms.Cholesky.CholeskyFl
_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.one_add_pos_of_abs_le_u	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.one_add_pos_of_abs_le_u	NumStability.Algorithms.Cholesky.CholeskyFl
_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.suffix_mul_prefix_eq_prod	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.suffix_mul_prefix_eq_prod	NumStability.Algorithms.Cholesky.CholeskyFl
_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.sum_truncate_at	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.sum_truncate_at	NumStability.Algorithms.Cholesky.CholeskyFl
_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.u_lt_one_of_gammaValid_succ	_private.NumStability.Algorithms.Cholesky.CholeskyFl.0.NumStability.u_lt_one_of_gammaValid_succ	NumStability.Algorithms.Cholesky.CholeskyFl
_private.NumStability.Algorithms.Cholesky.CholeskyNonsym.0.NumStability.sum_zero_off_lt	_private.NumStability.Algorithms.Cholesky.CholeskyNonsym.0.NumStability.sum_zero_off_lt	NumStability.Algorithms.Cholesky.CholeskyNonsym
_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.cholesky_factor_uniqueness	_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.cholesky_factor_uniqueness	NumStability.Algorithms.Cholesky.CholeskySpec
_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.schur_pd	_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.schur_pd	NumStability.Algorithms.Cholesky.CholeskySpec
_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.schur_sym	_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.schur_sym	NumStability.Algorithms.Cholesky.CholeskySpec
_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.spd_diag_pos	_private.NumStability.Algorithms.Cholesky.CholeskySpec.0.NumStability.spd_diag_pos	NumStability.Algorithms.Cholesky.CholeskySpec
