scope	match	path	authority_id	rationale
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Boyd/SecondVariation/BoydConcrete.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Boyd/SecondVariation/BoydLocal.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Boyd/Uniqueness/Basic.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Convergence/BoydConcrete.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Convergence/BoydInterface.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Convergence/ConvergenceStatements.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Duality/BoydInterface.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Duality/BoydUniqueness.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Duality/ConvergenceStatements.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Duality/PNormGeneral.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Duality/PNormPowerMethod.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Endpoints/ConvergenceStatements.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Endpoints/PNormRectangular.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/OneAndInfinityNorms/Rectangular.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/OneAndInfinityNorms/Square.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/PowerMethod/BoydConcrete.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/PowerMethod/BoydInterface.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/PowerMethod/PNormGeneral.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/PowerMethod/PNormPowerMethod.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Rectangular/BoydInterface.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Rectangular/PNormGeneral.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Rectangular/PNormRectangular.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/PNorm/Rectangular/RectangularTermination.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/TwoNorm.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/TwoNorm/All.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/TwoNorm/Dixon.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/TwoNorm/Dixon/Algebra/CondEstimators.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/TwoNorm/Dixon/Algebra/DixonCompletion.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/TwoNorm/Dixon/PowerBounds/CondEstimators.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/TwoNorm/Dixon/PowerBounds/DixonCompletion.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/TwoNorm/Dixon/Probability/DixonCompletion.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/NormEstimation/TwoNorm/Dixon/Probability/DixonProbability.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/OrderingExamples.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/OuterProduct.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PNormPowerMethod.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PNormPowerMethodGeneralP.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PNormPowerMethodRect.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PairwiseSum.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PlusMinusSum.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PolynomialEvaluation/DerivativeEvaluation/ErrorBounds.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PolynomialEvaluation/ElementaryErrorBounds.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PolynomialEvaluation/MatrixNorms.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PolynomialEvaluation/RootProduct.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PriestAccuracy.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PriestDefectBounded.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/PriestFiniteFormat.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Problem44SixTerm.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/GivensMatrixStep.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/GivensQR.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/GivensSpec.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/GramSchmidt.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/GramSchmidtPolar.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Alg11CGSRounded.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Alg12MGSClosure.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Alg12MGSNonbreakdown.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Alg12MGSPaddedClosure.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Alg12MGSRepair.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Alg12MGSRounded.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Alg12MGSSourceRate.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19FormedQ.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Labels.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Lemma3ActualSequence.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Lemma7Gamma4.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Lemma9DisjointSweep.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19PolarNearest.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Problem19_10.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Problem19_9.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Problem6ActualStep.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Sensitivity.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19SensitivityClosure.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19StoredLoop.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19StoredLoopAllPivots.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19StoredLoopStrongModel.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19SunBischof.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Theorem10ActualMatrix.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Theorem5Nonbreakdown.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Theorem5SourceClosure.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Theorem6ActualSource.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6ColPivot.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6ColPivotFull.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6CoxHigham.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6CoxHighamAssembly.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6CoxHighamConcrete.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6CoxHighamFull.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6Elementwise.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6ElementwiseEntry.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6ElementwisePackaged.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6Final.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6Pivoted.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6RowSpecific.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19Thm6StrongModel.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19TurnbullAitken.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/Higham19WYApplicationClosure.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderApply.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderApplySupport.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderConstruction2.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderMatrixStep.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderOneStep.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderQApply.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderQR.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderQRSupport.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderReflector.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderSpec.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/HouseholderSpecSupport.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/QR/QRSolve.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Quadrature.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/ElementwiseSampling.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/ElementwiseSpectral.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/ElementwiseTraceMGF.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/HitCountConcentration.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/LeastSquaresSketch.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/LowRankApprox.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/Preconditioning.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/RowSampling.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/RowSamplingGram.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/RowSamplingLeverage.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/RowSamplingLeverageComputedBasis.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/RowSamplingLeverageMGF.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/RowSamplingTraceMGF.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/UniformRowSampling.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/UniformRowSamplingComposition.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/UniformRowSamplingFP.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandNLA/UniformRowSamplingMGF.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/HitCounts/Bounds.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/SpectralTransfer/Elementwise.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/TraceMGF/Elementwise.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/TraceMGF/LeverageScore.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/TraceMGF/RowNorm.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Concentration/TraceMGF/UniformRows.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/LeastSquaresSketching/Objectives/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/LeastSquaresSketching/RowSampling/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/LowRankApproximation/ColumnSketches/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/LowRankApproximation/RankFactorizations/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Preconditioning/ExactTransforms/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Preconditioning/ExactTransforms/UniformRowComposition.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/Elementwise/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/LeverageScore/ComputedBasis.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/LeverageScore/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/RowNorm/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/RowNorm/Gram.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/UniformRows/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RandomizedLinearAlgebra/Sampling/UniformRows/FloatingPoint.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RankOneUpdate.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/RecursiveSum.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/SoftwareIssues/Higham27.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/SoftwareIssues/Higham27Pythag.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/SquareDifference.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/StationaryIteration.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/StationaryIterationDrazin.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/StationaryIterationRounded.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/StationaryIterationSemiconvergent.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/StationaryIterationSemiconvergentExistence.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/StationaryIterationSeries.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/SumTree.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Accumulator.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Alternative.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Alternative/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Alternative/ErrorBounds.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/CorrectionFormula.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/FastTwoSum.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/FiniteFormat.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/Coefficients.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/Coefficients/Affine.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/Coefficients/Coupled.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/ErrorBounds.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/Exactness.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/Finite.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/FiniteErrorBounds.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/FiniteFormat.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/Internal/FinFold.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/LocalCoefficients.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Kahan/Majorants.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Neumaier/AdaptiveFiniteFormat.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Neumaier/All.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Neumaier/ExactResidual.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Neumaier/FiniteExecutor.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/NoGuard.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/NoGuard/CorrectionFormula.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/NoGuard/Modified.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/NoGuard/Ordinary.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Priest/All.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Compensated/Priest/FiniteFormat.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/DoublyCompensated.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Insertion.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Insertion/ActiveList.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Insertion/Executor.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Insertion/RunningError.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Insertion/Schedule.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Insertion/ScheduleExecution.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Pairwise.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Pairwise/Core.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/PlusMinus.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
worker_forbidden	exact	NumStability/Algorithms/Summation/Recursive.lean	primary-human	selector complement, protected infrastructure, or integrator reservation
