old_private	new_private	destination_module
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_7Majorant_nonneg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_7Majorant_nonneg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_7RightMajorant_nonneg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_7RightMajorant_nonneg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_8LeftMajorant_nonneg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_8LeftMajorant_nonneg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_8Majorant_nonneg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_8Majorant_nonneg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_8RightMajorant_nonneg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsAugmentedEq20_8RightMajorant_nonneg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsComponentwiseDataMajorant_nonneg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsComponentwiseDataMajorant_nonneg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsComponentwiseTransposeMajorant_nonneg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsComponentwiseTransposeMajorant_nonneg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsEq20_6_rhsBottom_abs_le	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsEq20_6_rhsBottom_abs_le	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsEq20_6_rhsTop_abs_le	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsEq20_6_rhsTop_abs_le	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsLemma20_6Perturbation_left_decomp	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsLemma20_6Perturbation_left_decomp	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsLemma20_6Perturbation_transpose_action_self	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsLemma20_6Perturbation_transpose_action_self	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsResidualHigham_column_sum_eq_neg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.lsResidualHigham_column_sum_eq_neg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.matMulVec_absMatrix_nonneg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.matMulVec_absMatrix_nonneg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.realRectToCMatrix_finiteTranspose_formulaMatrix_left_panel_kernel	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.realRectToCMatrix_finiteTranspose_formulaMatrix_left_panel_kernel	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.realVecToEuclidean_ne_zero_of_vecNorm2Sq_ne_zero	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.realVecToEuclidean_ne_zero_of_vecNorm2Sq_ne_zero	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.rectMatMulVec_absMatrixRect_nonneg	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.rectMatMulVec_absMatrixRect_nonneg	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.rectMatMulVec_add_matrix_lsq	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.rectMatMulVec_add_matrix_lsq	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.vecNorm2Sq_add_eq_add_of_inner_eq_zero_lsq	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.vecNorm2Sq_add_eq_add_of_inner_eq_zero_lsq	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.vecNorm2Sq_pos_of_ne_zero_lsq	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.vecNorm2Sq_pos_of_ne_zero_lsq	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.vecNorm2_pos_of_ne_zero_lsq	_private.NumStability.Source.Higham.Chapter20.Theorem03.QRSolve.0.NumStability.vecNorm2_pos_of_ne_zero_lsq	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve
