declaration	owner_module	visibility	selected_owner	closure_role
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageUniformBudget_product_of_normSqBudget_activePrefix_activeBlockRecurrence_globalCompactBudget_completedColumns_globalProduct_stageDiagDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageUniformBudget_product_of_normSqBudget_activePrefix_activeBlockRecurrence_globalCompactBudget_completedColumns_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageUniformBudget_product_of_normSqBudget_activePrefix_activeBlockRecurrence_globalCompactBudget_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageUniformBudget_product_of_normSqBudget_activePrefix_activeBlockRecurrence_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageUniformBudget_product_of_normSqBudget_activePrefix_activeBlockRecurrence_prefixRowRecurrence_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageUniformBudget_product_of_normSqBudget_activePrefix_stage_entry_bounds_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageUniformBudget_product_of_normSqBudget_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageUniformBudget_product_of_normSqBudget_stage_entry_bounds	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_signedStageUniformBudget_product_of_normSqBudget_stage_entry_bounds_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_stageBudget_rowBudget_product	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_normSqBudget_stageBudget_rowBudget_product_of_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_leadingBlock_det_ne_zero_sqrtBudget_offdiag_product	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_offDiagonalControl	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_pivot_sqrtBudget_offdiag_product	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_prefix_lower_zero_diagDominant_leadingBlock_det_ne_zero_concreteDualBudget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_prefix_lower_zero_diagDominant_leadingBlock_det_ne_zero_concreteDualProductBudget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_prefix_lower_zero_diagDominant_leadingBlock_det_ne_zero_concreteDualProductSequenceBudget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_prefix_lower_zero_diagDominant_leadingBlock_det_ne_zero_dualBudget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_prefix_lower_zero_leadingBlock_det_ne_zero_invNorm_dualBudget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_prefix_lower_zero_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_prefix_lower_zero_leadingBlock_det_ne_zero_kappaInf_selfNorm_normSqBudget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_prefix_lower_zero_pivot_nonzero_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_prefix_lower_zero_pivot_nonzero_kappaInf_selfNorm_normSqBudget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_previousLeadingBlock_det_ne_zero_leadingBlock_det_ne_zero_frobNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_previousLeadingBlock_det_ne_zero_leadingBlock_det_ne_zero_infNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_previousLeadingBlock_det_ne_zero_leadingBlock_det_ne_zero_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_previousLeadingBlock_det_ne_zero_leadingBlock_det_ne_zero_norm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_previousLeadingBlock_leftInverse_leadingBlock_leftInverse_frobNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_previousLeadingBlock_leftInverse_leadingBlock_leftInverse_infNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_previousLeadingBlock_leftInverse_leadingBlock_leftInverse_norm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_sourceOffDiagonalControl	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_signed_alpha_upperTriangular_leadingDiag_ne_zero_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_span_nonbreakdown_leadingBlock_leftInverse_frobNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_span_nonbreakdown_leadingBlock_leftInverse_infNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_span_nonbreakdown_leadingBlock_leftInverse_norm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitCompactBudget_of_span_nonbreakdown_leading_dual_norm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitNormBudget_of_signed_alpha_prefix_lower_zero_pivot_nonzero_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitNormBudget_of_span_nonbreakdown_leadingBlock_leftInverse_frobNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitNormBudget_of_span_nonbreakdown_leadingBlock_leftInverse_infNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitNormBudget_of_span_nonbreakdown_leadingBlock_leftInverse_norm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_explicitNormBudget_of_span_nonbreakdown_leading_dual_norm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_leading_block_det_ne_zero_sqrt_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_leading_blocks_det_ne_zero_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_pivot_error_lt_abs_alpha	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_pivot_ne_alpha_and_pivot_error_lt_abs_alpha	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_prefix_lower_zero_triangular_leading_blocks_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_signed_alpha_prefix_lower_zero_pivot_nonzero_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_signed_alpha_prefix_lower_zero_triangular_leading_blocks_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_signed_alpha_trailingNorm_pos_and_sqrt_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_active_entry_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_diagDominant_leadingBlock_det_ne_zero_invNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_diagDominant_leadingBlock_invNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_leadingBlock_det_ne_zero_infNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_leadingBlock_det_ne_zero_kappaInf_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_leadingBlock_det_ne_zero_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_leadingBlock_leftInverse_frobNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_leadingBlock_leftInverse_infNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_leadingBlock_leftInverse_norm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_leading_dual_norm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_span_nonbreakdown_trailingNorm2Sq_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_trailingNorm_pos_mul_nonpos_and_pivot_error_lt_abs_alpha	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_triangular_leading_blocks_kappaInf_selfNorm_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.LSQRSolveBackwardError.of_stored_trailing_householder_sequence_topBlock_fl_backSub_gamma_bound_normBudget_of_triangular_leading_blocks_sqrt_budget	NumStability.Analysis.Perturbation.LeastSquares.BackwardError	public	no	reverse_dependent
NumStability.StoredQRDisplayedRowBudgetControl.of_signed_stage_budgets_factor_of_normSqBudget	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.StoredQRDisplayedRowBudgetControl.of_signed_stage_uniformBudget_factor_of_normSqBudget	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.StoredQRDisplayedRowBudgetControl.of_signed_stage_uniformBudget_globalCompactBudget_activeMaxPivot_kappaInf_dualBudget	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.StoredQRDisplayedRowBudgetControl.of_signed_stage_uniformBudget_globalCompactBudget_activeMaxPivot_kappaInf_dualBudget_stageDiagDefect_horizonBudget	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.StoredQRDisplayedRowBudgetControl.of_signed_stage_uniformBudget_globalCompactBudget_activeMaxPivot_of_normSqBudget	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.StoredQRDisplayedRowBudgetControl.of_signed_stage_uniformBudget_globalCompactBudget_kappaInf_dualBudget	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.StoredQRDisplayedRowBudgetControl.of_signed_stage_uniformBudget_globalCompactBudget_of_normSqBudget	NumStability.Source.Higham.Chapter20.Theorem03.QRSolve	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxAbsBetaNormSqPointwiseBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxNormBudgetCoeffBoundedSmallness	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxNormBudgetCoeffPointwiseBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxNormBudgetCoeffSmallness	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxSourceDenCapBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxSourceDenPointwiseBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxSourceDenSimpleBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxSourceDenUGammaCapBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_finiteMaxSourceDenURationalGammaCapBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_leadingBlock_det_ne_zero_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_signedAlphaDef_leadingBlock_det_ne_zero_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_signedAlphaDef_lowerPrev_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_signedAlphaDef_previousLeadingBlock_det_ne_zero_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQROffDiagonalControlInvariant.of_diagDominant_trailingNormPos_finiteMaxSourceDenURationalGammaCanonicalBounds	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSmallness_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSmallness_stageRowMaxComparisonDefect_concreteDual_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSmallness_stageRowMaxComparisonDefect_concreteDual_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_horizonBudget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_horizonBudget_of_initial_nonneg	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_storedLower_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_diagDominant_storedLower_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_finiteMaxSourceDenURationalGammaCanonicalBounds_stageRowMaxComparisonDefect_offdiag_rows_of_actualUnitRoundoff_no_gammaValid_of_horizonBudget	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_diagDominant_finiteMaxSmallness	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_diagDominant_globalProduct	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_rowMaxDiagDefect_stageBudgetLeRowMax_offdiag_rows	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
NumStability.StoredQRSourceOffDiagonalControl.of_stored_trailing_sequence_leadingBlock_det_ne_zero_kappaInf_selfNorm_dualBudget_signedStageUniformBudget_globalCompactBudget_activeMaxPivot_completedColumns_globalProduct_rowMaxDiagDefect_stageBudgetLeRowMax_offdiag_rows_of_actualUnitRoundoff_no_gammaValid	NumStability.Analysis.Perturbation.LeastSquares.Basic	public	no	reverse_dependent
