old_private	new_private	destination_module
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_five_fourths	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_five_fourths	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_four	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_four	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_nine_fourths	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_nine_fourths	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_nine_sixteenths	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_nine_sixteenths	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one_fourth	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one_fourth	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one_half	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one_half	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one_sixteenth	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_one_sixteenth	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_three_fourths	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_three_fourths	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_three_halves	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_three_halves	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_twentyfive_sixteenths	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_twentyfive_sixteenths	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_two	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_finiteSystem_two	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_minNormalMagnitude_le_half	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_minNormalMagnitude_le_half	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.KahanAbsolute.0.NumStability.kahanAbsoluteIeeeDouble_one_le_maxFiniteMagnitude	_private.NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results.0.NumStability.kahanAbsoluteIeeeDouble_one_le_maxFiniteMagnitude	NumStability.Source.Higham.Chapter03.Problem11.KahanAbsoluteValue.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.LU.Doolittle.0.NumStability.doolittle_product_eq_L	_private.NumStability.Algorithms.LinearSystems.LU.Doolittle.Assembly.Core.0.NumStability.doolittle_product_eq_L	NumStability.Algorithms.LinearSystems.LU.Doolittle.Assembly.Core
_private.NumStability.Algorithms.LU.Doolittle.0.NumStability.doolittle_product_eq_U	_private.NumStability.Algorithms.LinearSystems.LU.Doolittle.Assembly.Core.0.NumStability.doolittle_product_eq_U	NumStability.Algorithms.LinearSystems.LU.Doolittle.Assembly.Core
_private.NumStability.Algorithms.LU.Doolittle.0.NumStability.exists_relative_error_of_abs_sub_le_mul_abs	_private.NumStability.Algorithms.LinearSystems.LU.Doolittle.Assembly.Core.0.NumStability.exists_relative_error_of_abs_sub_le_mul_abs	NumStability.Algorithms.LinearSystems.LU.Doolittle.Assembly.Core
_private.NumStability.Algorithms.LU.Doolittle.0.NumStability.le_abs_rounded_of_gap	_private.NumStability.Algorithms.LinearSystems.LU.Doolittle.Assembly.Core.0.NumStability.le_abs_rounded_of_gap	NumStability.Algorithms.LinearSystems.LU.Doolittle.Assembly.Core
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.finiteRoundToEvenListSum_replicate_eq_fin_foldl	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.finiteRoundToEvenListSum_replicate_eq_fin_foldl	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.finiteRoundToEven_eq_right_of_pos_same_exp_tie_odd	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.finiteRoundToEven_eq_right_of_pos_same_exp_tie_odd	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_left_mantissa	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_left_mantissa	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_left_mantissa_odd	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_left_mantissa_odd	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_left_value	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_left_value	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_midpoint_finiteNormalRange	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_midpoint_finiteNormalRange	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_midpoint_rounds_to_nat	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_midpoint_rounds_to_nat	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_right_mantissa	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_right_mantissa	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_right_value	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.wilkinsonProblem42_ieeeDouble_sameBinade_right_value	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_second_block_first_add_rounds_to_three	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.wilkinsonProblem42_ieeeDouble_second_block_first_add_rounds_to_three	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Algorithms.WilkinsonAttainability.0.NumStability.wilkinsonProblem42_ieeeDouble_second_block_second_add_rounds_to_four	_private.NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results.0.NumStability.wilkinsonProblem42_ieeeDouble_second_block_second_add_rounds_to_four	NumStability.Source.Higham.Chapter04.Problem02.WilkinsonAttainability.IeeeDoubleTrace.Results
_private.NumStability.Analysis.AccuracyTests.0.NumStability.codySineReducedArgumentLowerD20	_private.NumStability.Source.Higham.Chapter02.Section11.AccuracyTests.CodySineResults.Theorems.0.NumStability.codySineReducedArgumentLowerD20	NumStability.Source.Higham.Chapter02.Section11.AccuracyTests.CodySineResults.Theorems
_private.NumStability.Analysis.AccuracyTests.0.NumStability.codySineReducedArgumentLowerD20_le	_private.NumStability.Source.Higham.Chapter02.Section11.AccuracyTests.CodySineResults.Theorems.0.NumStability.codySineReducedArgumentLowerD20_le	NumStability.Source.Higham.Chapter02.Section11.AccuracyTests.CodySineResults.Theorems
_private.NumStability.Analysis.AccuracyTests.0.NumStability.codySineReducedArgumentUpperD20	_private.NumStability.Source.Higham.Chapter02.Section11.AccuracyTests.CodySineResults.Theorems.0.NumStability.codySineReducedArgumentUpperD20	NumStability.Source.Higham.Chapter02.Section11.AccuracyTests.CodySineResults.Theorems
_private.NumStability.Analysis.AccuracyTests.0.NumStability.codySineReducedArgument_leUpperD20	_private.NumStability.Source.Higham.Chapter02.Section11.AccuracyTests.CodySineResults.Theorems.0.NumStability.codySineReducedArgument_leUpperD20	NumStability.Source.Higham.Chapter02.Section11.AccuracyTests.CodySineResults.Theorems
_private.NumStability.Analysis.AccuracyTests.0.NumStability.sine_odd_terms_antitone	_private.NumStability.Analysis.Approximation.SineTaylor.OddDegreeFiveError.Theorems.0.NumStability.sine_odd_terms_antitone	NumStability.Analysis.Approximation.SineTaylor.OddDegreeFiveError.Theorems
_private.NumStability.Analysis.AccuracyTests.0.NumStability.summable_sine_odd_terms	_private.NumStability.Analysis.Approximation.SineTaylor.OddDegreeFiveError.Theorems.0.NumStability.summable_sine_odd_terms	NumStability.Analysis.Approximation.SineTaylor.OddDegreeFiveError.Theorems
_private.NumStability.Analysis.CancellationOfRoundingErrors.0.NumStability.expm1Algorithm2Gamma3Scalar_continuousAt_zero	_private.NumStability.Source.Higham.Chapter01.Section14.CancellationOfRoundingErrors.Algorithm02RoundedCore.0.NumStability.expm1Algorithm2Gamma3Scalar_continuousAt_zero	NumStability.Source.Higham.Chapter01.Section14.CancellationOfRoundingErrors.Algorithm02RoundedCore
_private.NumStability.Analysis.CancellationOfRoundingErrors.0.NumStability.expm1Algorithm2ThreePointFiveUnitBoundScalarCore	_private.NumStability.Source.Higham.Chapter01.Section14.CancellationOfRoundingErrors.Algorithm02RoundedCore.0.NumStability.expm1Algorithm2ThreePointFiveUnitBoundScalarCore	NumStability.Source.Higham.Chapter01.Section14.CancellationOfRoundingErrors.Algorithm02RoundedCore
_private.NumStability.Analysis.CancellationOfRoundingErrors.0.NumStability.expm1Algorithm2ThreePointFiveUnitBoundScalarCore_continuousAt_zero	_private.NumStability.Source.Higham.Chapter01.Section14.CancellationOfRoundingErrors.Algorithm02RoundedCore.0.NumStability.expm1Algorithm2ThreePointFiveUnitBoundScalarCore_continuousAt_zero	NumStability.Source.Higham.Chapter01.Section14.CancellationOfRoundingErrors.Algorithm02RoundedCore
_private.NumStability.Analysis.CancellationOfRoundingErrors.0.NumStability.expm1Algorithm2ThreePointFiveUnitBoundScalar_eq_mul_core	_private.NumStability.Source.Higham.Chapter01.Section14.CancellationOfRoundingErrors.Algorithm02RoundedCore.0.NumStability.expm1Algorithm2ThreePointFiveUnitBoundScalar_eq_mul_core	NumStability.Source.Higham.Chapter01.Section14.CancellationOfRoundingErrors.Algorithm02RoundedCore
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.ieeeDoubleFormat_minNormalMagnitude_le_half	_private.NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results.0.NumStability.FloatingPointFormat.ieeeDoubleFormat_minNormalMagnitude_le_half	NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.one_le_ieeeDoubleFormat_maxFiniteMagnitude	_private.NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results.0.NumStability.FloatingPointFormat.one_le_ieeeDoubleFormat_maxFiniteMagnitude	NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.problem2_9DoubleMidpoint_ieeeDoubleFormat_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results.0.NumStability.FloatingPointFormat.problem2_9DoubleMidpoint_ieeeDoubleFormat_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.problem2_9Source_binary64MantissaExtendedLocalFormat_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results.0.NumStability.FloatingPointFormat.problem2_9Source_binary64MantissaExtendedLocalFormat_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.problem2_9Source_ieeeDoubleFormat_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results.0.NumStability.FloatingPointFormat.problem2_9Source_ieeeDoubleFormat_finiteNormalRange	NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.problem2_9_double_predecessor_lt_source	_private.NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results.0.NumStability.FloatingPointFormat.problem2_9_double_predecessor_lt_source	NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.problem2_9_extended_half_ulp_below_midpoint_lt_source	_private.NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results.0.NumStability.FloatingPointFormat.problem2_9_extended_half_ulp_below_midpoint_lt_source	NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.problem2_9_source_lt_double_midpoint	_private.NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results.0.NumStability.FloatingPointFormat.problem2_9_source_lt_double_midpoint	NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results
_private.NumStability.Analysis.DoubleRounding.0.NumStability.FloatingPointFormat.problem2_9_source_lt_one	_private.NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results.0.NumStability.FloatingPointFormat.problem2_9_source_lt_one	NumStability.Source.Higham.Chapter02.Problem09.DoubleRounding.Counterexample.Results
_private.NumStability.Analysis.FloatingPointArithmetic.0.NumStability.ieeeInfinityFiniteSignOption_neg_sound	_private.NumStability.Analysis.FloatingPointArithmetic.IeeeSpecialValueOperations.Results.0.NumStability.ieeeInfinityFiniteSignOption_neg_sound	NumStability.Analysis.FloatingPointArithmetic.IeeeSpecialValueOperations.Results
_private.NumStability.Analysis.FloatingPointArithmetic.0.NumStability.ieeeInfinityFiniteSignOption_pos_sound	_private.NumStability.Analysis.FloatingPointArithmetic.IeeeSpecialValueOperations.Results.0.NumStability.ieeeInfinityFiniteSignOption_pos_sound	NumStability.Analysis.FloatingPointArithmetic.IeeeSpecialValueOperations.Results
_private.NumStability.Analysis.HighamChapter2ElementaryFunctions.0.NumStability.arctan_le_self_of_nonneg	_private.NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results.0.NumStability.arctan_le_self_of_nonneg	NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2ElementaryFunctions.0.NumStability.higham2ArctanExact_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results.0.NumStability.higham2ArctanExact_finiteNormalRange	NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2ElementaryFunctions.0.NumStability.higham2ArctanExact_lt_singleUpper	_private.NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results.0.NumStability.higham2ArctanExact_lt_singleUpper	NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2ElementaryFunctions.0.NumStability.higham2ArctanExact_right_closer	_private.NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results.0.NumStability.higham2ArctanExact_right_closer	NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2ElementaryFunctions.0.NumStability.higham2ArctanSingleLower_lt_exact	_private.NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results.0.NumStability.higham2ArctanSingleLower_lt_exact	NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2ElementaryFunctions.0.NumStability.higham2_arctan_two_pow_thirty_identity	_private.NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results.0.NumStability.higham2_arctan_two_pow_thirty_identity	NumStability.Source.Higham.Chapter02.Section10.ArctangentRange.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2FmaDiscriminant.0.NumStability.higham2FmaDiscriminantCorrection_finiteSystem	_private.NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results.0.NumStability.higham2FmaDiscriminantCorrection_finiteSystem	NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2FmaDiscriminant.0.NumStability.higham2FmaDiscriminantFma_value	_private.NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results.0.NumStability.higham2FmaDiscriminantFma_value	NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2FmaDiscriminant.0.NumStability.higham2FmaDiscriminantInput_normalizedSystem	_private.NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results.0.NumStability.higham2FmaDiscriminantInput_normalizedSystem	NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2FmaDiscriminant.0.NumStability.higham2FmaDiscriminantRoundedSquare_normalizedSystem	_private.NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results.0.NumStability.higham2FmaDiscriminantRoundedSquare_normalizedSystem	NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2FmaDiscriminant.0.NumStability.higham2FmaDiscriminantSquareNext_normalizedSystem	_private.NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results.0.NumStability.higham2FmaDiscriminantSquareNext_normalizedSystem	NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2FmaDiscriminant.0.NumStability.higham2FmaDiscriminantSquare_finiteNormalRange	_private.NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results.0.NumStability.higham2FmaDiscriminantSquare_finiteNormalRange	NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2FmaDiscriminant.0.NumStability.higham2FmaDiscriminantSquare_left_closer	_private.NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results.0.NumStability.higham2FmaDiscriminantSquare_left_closer	NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2FmaDiscriminant.0.NumStability.higham2FmaDiscriminantSquare_strict_between	_private.NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results.0.NumStability.higham2FmaDiscriminantSquare_strict_between	NumStability.Source.Higham.Chapter02.Section06.Discriminant.FusedMultiplyAdd.Counterexample.Results
_private.NumStability.Analysis.HighamChapter2Lindemann.0.NumStability.exists_pos_uniform_abs_separation	_private.NumStability.Source.Higham.Chapter02.Section10.Tablemaker.FiniteSeparation.Results.Theorems.0.NumStability.exists_pos_uniform_abs_separation	NumStability.Source.Higham.Chapter02.Section10.Tablemaker.FiniteSeparation.Results.Theorems
_private.NumStability.Analysis.HighamChapter2Lindemann.0.NumStability.midpoint_comparisons_stable_of_abs_error_lt	_private.NumStability.Source.Higham.Chapter02.Section10.Tablemaker.FiniteSeparation.Results.Theorems.0.NumStability.midpoint_comparisons_stable_of_abs_error_lt	NumStability.Source.Higham.Chapter02.Section10.Tablemaker.FiniteSeparation.Results.Theorems
_private.NumStability.Analysis.HighamChapter7.0.NumStability.ch7_kahan_abs_inverse_mul_abs_matrix	_private.NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample.0.NumStability.ch7_kahan_abs_inverse_mul_abs_matrix	NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample
_private.NumStability.Analysis.HighamChapter7.0.NumStability.ch7_kahan_condSkeel	_private.NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample.0.NumStability.ch7_kahan_condSkeel	NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample
_private.NumStability.Analysis.HighamChapter7.0.NumStability.ch7_kahan_cond_at_solution	_private.NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample.0.NumStability.ch7_kahan_cond_at_solution	NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample
_private.NumStability.Analysis.HighamChapter7.0.NumStability.ch7_kahan_inverse	_private.NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample.0.NumStability.ch7_kahan_inverse	NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample
_private.NumStability.Analysis.HighamChapter7.0.NumStability.ch7_kahan_inverse_infNorm	_private.NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample.0.NumStability.ch7_kahan_inverse_infNorm	NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample
_private.NumStability.Analysis.HighamChapter7.0.NumStability.ch7_kahan_kappaInf	_private.NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample.0.NumStability.ch7_kahan_kappaInf	NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample
_private.NumStability.Analysis.HighamChapter7.0.NumStability.ch7_kahan_matrix_infNorm	_private.NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample.0.NumStability.ch7_kahan_matrix_infNorm	NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample
_private.NumStability.Analysis.HighamChapter7.0.NumStability.ch7_kahan_solution	_private.NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample.0.NumStability.ch7_kahan_solution	NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample
_private.NumStability.Analysis.HighamChapter7.0.NumStability.ch7_kahan_solution_infNorm	_private.NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample.0.NumStability.ch7_kahan_solution_infNorm	NumStability.Source.Higham.Chapter07.Equation17.KahanConditioningExample
_private.NumStability.Analysis.HighamChapter7.0.NumStability.theorem7_5_literalRowInfCounterexample_cond_better	_private.NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems.0.NumStability.theorem7_5_literalRowInfCounterexample_cond_better	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems
_private.NumStability.Analysis.HighamChapter7.0.NumStability.theorem7_5_literalRowInfCounterexample_cond_identity	_private.NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems.0.NumStability.theorem7_5_literalRowInfCounterexample_cond_identity	NumStability.Source.Higham.Chapter07.LinearSystemsConditioning.Theorem05.RowInfinityScaleCounterexample.Theorems
