declaration	owner_module	visibility	selected_owner	closure_role
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_six_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_six_plus_one_exact_mul_two_pow_sixty_six_plus_one_above	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_three_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_three_plus_one_exact_mul_two_pow_sixty_three_plus_one_above	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_two_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_two_pow_sixty_two_plus_one_exact_mul_two_pow_sixty_two_plus_one_above	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine_exact_mul_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine_below	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twohundredfiftyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twohundredfiftyseven_exact_mul_twohundredfiftyseven_above	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfive_exact_mul_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfive_below	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftyseven_exact_mul_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftyseven_below	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twohundredsixtytwothousandonehundredfortyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twohundredsixtytwothousandonehundredfortyfive_exact_mul_twohundredsixtytwothousandonehundredfortyfive_above	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twomillionninetyseventhousandonehundredfiftythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twomillionninetyseventhousandonehundredfiftythree_exact_mul_twomillionninetyseventhousandonehundredfiftythree_above	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twothousandfortynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_pow_twothousandfortynine_exact_mul_twothousandfortynine_above	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_div_two_three_exact_mul_three_midpoint	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_eightThirds_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_eight_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_fourThirds_rounds_to_lower	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_four_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_midpoint_below_eight_rounds_to_eight	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_midpoint_below_four_rounds_to_four	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_midpoint_below_one_rounds_to_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.Basic	public	no	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_midpoint_below_sixteen_rounds_to_sixteen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_midpoint_below_thirtytwo_rounds_to_thirtytwo	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_midpoint_below_two_pow_rounds_to_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_midpoint_below_two_rounds_to_two	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_eight_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_four_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_one_fifth_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_one_sixth_times_six	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_one_tenth_times_ten	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_one_third_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_sixteen_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_thirtytwo_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_three_fifth_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_three_mul_two_pow_fifths_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_fifth_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_add_two_twelfths_times_twelve	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_add_two_twentieths_times_twenty	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythirds_times_eightbillionfivehundredeightyninemillionninehundredthirtyfourthousandfivehundredninetythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_eightmillionthreehundredeightyeightthousandsixhundredninths_times_eightmillionthreehundredeightyeightthousandsixhundrednine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_eightthousandonehundredninetythirds_times_eightthousandonehundredninetythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fifths_times_five	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fivehundredfortyninebillionsevenhundredfiftyfivemillioneighthundredthirteenthousandeighthundredeightyninths_times_fivehundredfortyninebillionsevenhundredfiftyfivemillioneighthundredthirteenthousandeighthundredeightynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fivehundredthirteenths_times_fivehundredthirteen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteenths_times_fivehundredthirtysixmillioneighthundredseventythousandninehundredthirteen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fivehundredtwentyfourthousandtwohundredeightyninths_times_fivehundredtwentyfourthousandtwohundredeightynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetysevenths_times_fourbilliontwohundredninetyfourmillionninehundredsixtyseventhousandtwohundredninetyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fourmilliononehundredninetyfourthousandthreehundredfifths_times_fourmilliononehundredninetyfourthousandthreehundredfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_fourthousandninetysevenths_times_fourthousandninetyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_ninths_times_nine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfifths_times_onebillionseventythreemillionsevenhundredfortyonethousandeighthundredtwentyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_onehundredthirtyfourmilliontwohundredseventeenthousandsevenhundredtwentyninths_times_onehundredthirtyfourmilliontwohundredseventeenthousandsevenhundredtwentynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_onehundredthirtyonethousandseventythirds_times_onehundredthirtyonethousandseventythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_onehundredthirtysevenbillionfourhundredthirtyeightmillionninehundredfiftythreethousandfourhundredseventythirds_times_onehundredthirtysevenbillionfourhundredthirtyeightmillionninehundredfiftythreethousandfourhundredseventythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_onehundredtwentyninths_times_onehundredtwentynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_onemillionfortyeightthousandfivehundredseventysevenths_times_onemillionfortyeightthousandfivehundredseventyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_onethousandtwentyfifths_times_onethousandtwentyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfifths_times_seventeenbilliononehundredseventyninemillioneighthundredsixtyninethousandonehundredeightyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_seventeenths_times_seventeen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_sixteenmillionsevenhundredseventyseventhousandtwohundredseventeenths_times_sixteenmillionsevenhundredseventyseventhousandtwohundredseventeen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_sixteenthousandthreehundredeightyfifths_times_sixteenthousandthreehundredeightyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtysevenths_times_sixtyeightbillionsevenhundrednineteenmillionfourhundredseventysixthousandsevenhundredthirtyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_sixtyfifths_times_sixtyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_sixtyfivethousandfivehundredthirtysevenths_times_sixtyfivethousandfivehundredthirtyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_sixtysevenmilliononehundredeightthousandeighthundredsixtyfifths_times_sixtysevenmilliononehundredeightthousandeighthundredsixtyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_succ_eighteenths_times_eighteen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_succ_sixths_times_six	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_succ_tenths_times_ten	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtyninths_times_thirtyfourbillionthreehundredfiftyninemillionsevenhundredthirtyeightthousandthreehundredsixtynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_thirtythirds_times_thirtythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_thirtythreemillionfivehundredfiftyfourthousandfourhundredthirtythirds_times_thirtythreemillionfivehundredfiftyfourthousandfourhundredthirtythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_thirtytwothousandsevenhundredsixtyninths_times_thirtytwothousandsevenhundredsixtynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_eight_plus_one_denominator_times_two_pow_fifty_eight_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_five_plus_one_denominator_times_two_pow_fifty_five_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_four_plus_one_denominator_times_two_pow_fifty_four_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_nine_plus_one_denominator_times_two_pow_fifty_nine_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_one_plus_one_denominator_times_two_pow_fifty_one_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_plus_one_denominator_times_two_pow_fifty_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_seven_plus_one_denominator_times_two_pow_fifty_seven_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_six_plus_one_denominator_times_two_pow_fifty_six_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_three_plus_one_denominator_times_two_pow_fifty_three_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_fifty_two_plus_one_denominator_times_two_pow_fifty_two_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_eight_plus_one_denominator_times_two_pow_forty_eight_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_five_plus_one_denominator_times_two_pow_forty_five_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_four_plus_one_denominator_times_two_pow_forty_four_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_nine_plus_one_denominator_times_two_pow_forty_nine_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_one_plus_one_denominator_times_two_pow_forty_one_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_plus_one_denominator_times_two_pow_forty_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_seven_plus_one_denominator_times_two_pow_forty_seven_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_six_plus_one_denominator_times_two_pow_forty_six_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_three_plus_one_denominator_times_two_pow_forty_three_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_forty_two_plus_one_denominator_times_two_pow_forty_two_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_seventy_eight_plus_one_denominator_times_two_pow_seventy_eight_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_seventy_five_plus_one_denominator_times_two_pow_seventy_five_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_seventy_four_plus_one_denominator_times_two_pow_seventy_four_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_seventy_one_plus_one_denominator_times_two_pow_seventy_one_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_seventy_plus_one_denominator_times_two_pow_seventy_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_seventy_seven_plus_one_denominator_times_two_pow_seventy_seven_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_seventy_six_plus_one_denominator_times_two_pow_seventy_six_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_seventy_three_plus_one_denominator_times_two_pow_seventy_three_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_seventy_two_plus_one_denominator_times_two_pow_seventy_two_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_eight_plus_one_denominator_times_two_pow_sixty_eight_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_five_plus_one_denominator_times_two_pow_sixty_five_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_four_plus_one_denominator_times_two_pow_sixty_four_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_nine_plus_one_denominator_times_two_pow_sixty_nine_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_one_plus_one_denominator_times_two_pow_sixty_one_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_plus_one_denominator_times_two_pow_sixty_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_seven_plus_one_denominator_times_two_pow_sixty_seven_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_six_plus_one_denominator_times_two_pow_sixty_six_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_three_plus_one_denominator_times_two_pow_sixty_three_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_two_pow_sixty_two_plus_one_denominator_times_two_pow_sixty_two_plus_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortyninths_times_twobilliononehundredfortysevenmillionfourhundredeightythreethousandsixhundredfortynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_twohundredfiftysevenths_times_twohundredfiftyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfifths_times_twohundredseventyfourbillioneighthundredseventysevenmillionninehundredsixthousandninehundredfortyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftysevenths_times_twohundredsixtyeightmillionfourhundredthirtyfivethousandfourhundredfiftyseven	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_twohundredsixtytwothousandonehundredfortyfifths_times_twohundredsixtytwothousandonehundredfortyfive	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_twomillionninetyseventhousandonehundredfiftythirds_times_twomillionninetyseventhousandonehundredfiftythree	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_pow_twothousandfortyninths_times_twothousandfortynine	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_neg_two_thirds_times_three	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_midpoint_above_eight_rounds_to_neg_eight	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_midpoint_above_four_rounds_to_neg_four	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_midpoint_above_neg_one_rounds_to_neg_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.Basic	public	no	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_midpoint_above_one_rounds_to_neg_one	NumStability.Source.Higham.Chapter02.Problem10.DivisionRoundTrip.Basic	public	no	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_midpoint_above_sixteen_rounds_to_neg_sixteen	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_midpoint_above_thirtytwo_rounds_to_neg_thirtytwo	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_midpoint_above_two_pow_rounds_to_neg_two_pow	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_midpoint_above_two_rounds_to_neg_two	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
NumStability.FloatingPointFormat.problem2_10_ieeeDouble_negative_one_plus_two_pow_neg54_rounds_to_neg_one	NumStability.Analysis.Problem2_10	public	yes	reverse_dependent
