path	preimage_blob_oid	preimage_sha256	union_postimage_sha256	source_requests
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreCorollary31Factor.lean	bd30732ee7ef017094841325cb027b8a69fe16df	55B7BF7FD10CA6591DE52B12931AC11C043E754563EDC9F48C7DA4960C0B4DD1	97E387C668D8A851AEFB50360D710A88D598353753A9AE52C97B51CAD5326C2C	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreDeterminantMoment.lean	c26c95d2779f53adcec5dfca2afb1d9b3dc42a1b	DD7EBA7D4F50A61CC29FC337FDA04DBE6B64D89753B1782DD26643057A2045A0	1F8CF03BD40F1C1D8D5714DB5EDDCC68ACC0103EAE957D12D66B4428B0A5E272	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreExpectationGlue.lean	f537cd26d306ed988f9d8398c4929dac049614a3	D018FBC087BC4C0C84491E5EF5BB10C454B238192A9377516229F8EE2F125150	3D59D3EC949DBA8989C770F0E1DD0E9FAC755CDF6724F60E7E580CAE468B6A19	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreFiniteFormula.lean	5779b009894dddd6ce10f28a3295b109b60f4221	3607641BFB21EBC4F22310C012933F476EA9C57F1A9DBBE4F25B67D785370649	C5C68DBE039B759F4F93872348F623CE69B7773174AE66A56EB6DABB66752CF5	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreGaussianBridge.lean	fad513f8e21cbdd086bc8853571c9929ba5e848a	75BDC2DA568707FE0EBD05EE3A69BDA3D32CA6D6685A6C8DCD49E9351223ECE6	20BF15660011C0DC6A4A559EAD3D9BA93219ECEDC16FF15951BC2A54B07FD522	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreRecurrence.lean	6b17617c17b42b7f3f35cbe1f98520f607f0d516	5317B84931F8F0DFAA5DB887CBC7397EE6C2E1251E6C90F21AD11A2433047E73	0545D5487AD3B18E31084A5B7AF90BF2CDA40163A3925268CD4319C6BF17E9F4	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/FiniteExpectation/GinibreSignedExpectation.lean	9aab9f29909a45ebf68486f95bea955925ec984b	4EDD120D3F9EC6672F89D95734B6746170D7672A5461F20DE9F615D883C521AE	C8F8C802473829DB0057FC173E86B077AF327E63A681E8EA2B5BB61482FABED1	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/Incidence/GinibreIncidence.lean	ed22b1eddcf7c0f7237479cd1b7d805bb5676ba1	A79DD9734A09778D30FD2226186147AA0F2F85812696935DC059C0419119BF21	7F658315C474CE15F980AE0D261C6D9EE9EFDDE96A83E0C330E7D633DC8D5B61	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/Incidence/GinibrePlaneIncidence.lean	6f983194f2894d84ef7e9141fd259a66a5e4b8d6	FC1912FF6615DE6A6807AEBD61974486DD03B677523BDE0655F6EDEEFAFD0212	B9E50FE5DAFCCA43BD4DE2DC7CAF1A202B11681231886E78C9DC1FE96DFFE3A5	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/Incidence/GinibreSignedIncidenceAlgebra.lean	3907708860c93f784a729da0e7e05990c641cf38	39EA1E2C440D3D01B6A02B53C7D6C9A3A4EC9BB28F231F6650E80E48C97107EF	B5FD3E1B0B0D4E650293FB85D32A4C03DD05FE1D4E742EDA9C2848BC38D6036D	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/Incidence/GinibreTruncatedIncidence.lean	0d0f47643a0af6c89d64d91b3b081e32fa00714a	9C7A89CBD7CBCCCB0CA7C288A42E7D1DAFB2523905759EDD303D155898FB261C	B9C73C71BEB4DDB7FA9B66339B6B484A1D6115313F77923C85D53842BC9CF517	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibreAtlas.lean	c5edc153009ef3a2a52009ab35f8d1f1eb8b76c7	C4B6E7A7B4AD842A460F6907DA0BA0846B803BD55D5B1D606A2ADB231CB80B66	4966CA1333A13BD6389971E9679D57E94CF81377E1F177AA955DE3F55E9C6609	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibreComplexPairs.lean	2640b4b310d22c8fad6f52d7e0766032b13a43fa	9244CAC315601B1ECEEE7FC6955B9E0AB306F60A861392E8DB7EF6250BDC6778	EB3DEBEA106F3739A3E51C2B45ED818375D12D07CAF84FF486118B25C7E6255E	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibreDimensionTwo.lean	bd07135cbdf114b59d6364127b2b81b2cd1cffc1	B6E059446A70C8161D4F2824F57F5E1A6260B51DF0CB320001FF862636971BAC	579AB1F4ED8B58B16BF7DFAC3D09157C2FD4003230D6947456BCB7162FE46572	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibreOrthogonalFiber.lean	7a83bc95b79a183913197f189b45236ad240b850	9244AA6911876F35AA7C1059F320E2D5606F405107E96D7F24883FC707DC5A5F	AFCC28BCDD7C1594D05154C04A0A2660ADC52ACEA1DFC27828EBE4B4289DEC6E	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibrePlaneChart.lean	dfea37ce880c7f16336a7d7e66ba2a39bed79767	E8B0169582E6178DC21E0E4D982DFF25550D29743ED8A0E7B5B347C873209F10	34BB4D412F8E3060F6CE55CD8142440C27632A788F32DA40E1E8A7B7D7129E78	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/InvariantPlanes/GinibrePlaneSylvester.lean	83854d17151c3c2d2987791279a7d242f2a798aa	5F5845CE5D0BB869C995C6D8508E25EB8EB34DCDF3580D1C9DB6150C071851C5	EADC40A0660F1C6043F388C94E27BD967B87368D18214F081A4F9972C835B96F	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/ProbabilityLaw/GinibreJointDensity.lean	f2afa6f63c6948b32ae71c2b121c08f9a5ca3a5e	B0163D172E96F7D55D9B0A3886F6F6899692E0D74A0C4DDC46167340AFDD5A2B	3C39C96F4F152CA97972B8DC1B44E42BC5CBB2C768AE3BD1AD3D92B308E30905	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/ProbabilityLaw/GinibreMeasure.lean	74b9b888e3d3676a1e94875474e61c5958805551	15D83C6A53C6978D57A9B456FA8CBA89DC83D444AACD443EDFE22F5567D8C70E	0BF107F4AF270793EAC5B3D9E0A282B7A02ACFFDCB87B5332C76E46BF5ECF7C0	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/ProbabilityLaw/GinibreTraceDensity.lean	9517bccde170616ebbdba6502147816b5415a8a0	98CD444AE47CDD47FD752FA7E31D4AED18ACB51F590DDEEB85FE186B9CF0E9B8	E57B3077D17181219F1C4042DBAF71F9C4196B69E71A0A7C469A8C6F4F3D54EC	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/ProbabilityLaw/Probability.lean	5b77d9ade12c2e710553dc6efea723105f29ab03	71CC24153E73E0FF3D4413E49275D425E27C9A43643EE743C392A854291F4A84	F73FF0E75FC39E940F1EFD687CEE71CCBDFA778806794D8A681D407450CE5790	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/RootMeasurability/GinibreMultiplicity.lean	383e2854ffc967d57bf22a17c541d90e3fa11240	2FEBEEF3FC29F9D6DDB2A310CF82C83214536DF2B8538761F8A8741B88FD10A0	65158FFA2CE61B320EF579437DF921CE02D9173FFEADCC50371BF0689D6C583F	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/RootMeasurability/GinibreRoots.lean	55a01b318171b6e020f8ae89df0ce885fd9704d5	2EC3F7A6434913B88BBA088382E0C9893978F387E7A127D137489B2217011664	EF21FCD226BD9953CABB003DC1318B8D27486256024A278AB020ED21BECF58D2	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreParity.lean	76e32c316569c79f20e05c74b9ed97da8d53d983	832DC80989C2861663111BCD229DC1CBACA4B9E13656C22AB3813598EB6AE573	9D2FF451300233A56AF41FF89617EAC7752EF710DA7C76585C00896A5234B2FD	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedConclusion.lean	44ed54a84e7fb6a568bff89c1ada7610c2067f85	7151CAF5377306C72C7B665C01AEBD30C6F85B1416FB3F2323915B9C0690CF67	86B3B0F4B2EC399B41BB6471E016CA9F156847A88042E60259FD20AC1E9E178A	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedGaussian.lean	dfddd08ced89a89a88ac23ac87af4bc56f7a8e71	1C697C007BC49FD353C4FBE82A9D87A5E1E5B8F6732C4F89A7A704C01311D5E8	3E9F4183B37250E744A1CB679C33A8862286088B63FED41ED6F5DA176DAC9D19	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedIncidence.lean	63c2f5c2871ea183ac2a5a6dd4c1f5fb9945b8d5	8B0B5C1AC85AC977D3A39ECD729CD2CE46FF7E45594C159EF7E7BECB567B1AD4	763BED51BEEEAFA9496EC6C063446B84D959C51583D0C2A148B8CCA524CB8D34	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedKernel.lean	4fabcb1fe440c87cf413d8191c39bb80673a909a	BCE4B23609BE112CE9BA8182477FCF9742E177A85EE1B0FF6229AFCFB33DACED	812283F3FF793E0D48CCF69BD540319951AFA2BD42A3F80EBA7130104D31F743	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedRank.lean	3d37c1daae51d18c58d17414d2cbbc7f3ab2fea5	D9A0D7D99F3C620ECF2F8B9BE5AB058336C3183FD2979292167DFAD18FA099DC	244BD3F96B6DD74D7E34DFE377608E6C83C05CCEE6FD7109C34C0587221CC78B	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedRankTransfer.lean	39da9a0d6ba8159903fdcb16c379ba273aa7d86d	3611D8A565F9F1E42807F1DB466C994710BF3240D90C20136DD4426EC469E715	FA23464A892F96304CB19182BD362EEB8552B022A3A0AA91E018A54921E523B7	R0003
NumStability/Source/Higham/Chapter28/Section02/RealGinibre/SignedIncidence/GinibreSignedScalar.lean	c7051dc2b6ab8190e67de31af566e530c4352958	3480F0B9DC881A127D18BBD8EA6DF4E72E11448CDA1EC0C6F3DE7D61BD26FA9B	BE01BF6094381241CA5F03DD114A0E4DCF62DCDF3EA7BD709845DD61C3EAFC45	R0003
NumStability/Source/Higham/Chapter28/Section03/RandomSVD/RandsvdNorm.lean	b3a803a076ae19094e0c5a532771bdccc2e90d67	E3BB6F7F76F2A67615CA9CA8196E9EA8984A88894FF891C18E4AAAD37C116543	3442F562AC30F13F74971CBBFF03353465BC98B5126E9AA974A1959E4779B318	R0003
NumStability/Source/Higham/Chapter28/Section03/Theorem01/StewartHaar/GaussianQRHaar.lean	61f612deac4343e0938aadcc8761490e158f58d5	DD2D0724ABDEBE04826422CBAC939B51A59AF4D43CD8AF84B66843FC0EC02DB6	BFB9016306E13DC19FE42821738E07FE4E38581599834912BBE69AFFD0EB568A	R0003
NumStability/Source/Higham/Chapter28/Section03/Theorem01/StewartHaar/Stewart.lean	e694a890ff2c56ddd2305f3fd7eaa0473d610338	B5976C725A8050528B455C1E98142DADE463AD537755133F0AA529B395477877	B75A37A0365D91525BFD1DB1A5363C357DCDA95F8791017FA2A8020418B520D9	R0003
NumStability/Source/Higham/Chapter28/Section03/Theorem01/StewartHaar/StewartRawFiber.lean	07a87715a301eda3a1ff593e149f63b94afc94e4	12BD5C50FCBEB44828BC886101FB75F945BC5334839D19971BB051E4850F2F8D	DB1F631F37E280D784CA745BAD12B9D64DCCCEF0C9B2F98AA7A7DD2574C0F599	R0003
NumStability/Source/Higham/Chapter28/Section04/Pascal/PascalCondition.lean	35be0d94f347e4d93b5d80052b0c9cd30f2553bf	40982A7CC1FB660273085D4859D7CF314F6B15E9DE5CFD3A45EC3574CEBA34F9	F093D06CFDC97703E7EEA4F67B0B312F3D2D46C17B9230BA4A500B12FE4AB51B	R0003
NumStability/Source/Higham/Chapter28/Section04/Pascal/PascalOscillation.lean	ccec0247f61cbf829a4bc8dd21b6f5b1c009d957	99EFB96C04AA209D7114A726FFC79A2D78098C380EFCE70DBD922AFDD862B4E2	C629E9E63C04CCAADDC3B815ABCAC732A292E5371F6586E3B59F7CB05D116765	R0003
NumStability/Source/Higham/Chapter28/Section04/Pascal/PascalSpectral.lean	f750ddb90e3bdba6af6cfdb62a4cf3a51f3f602c	99E0B26F85CF68CAB50D11EBE987C24BAFCC72944CC6BE25BDD2E17BDE9FF3E4	93F06ADB13727D1387DDF50B8B8C06795412C1746F310D74CB41276B7D86E9D4	R0003
NumStability/Source/Higham/Chapter28/Section04/ReciprocalSpectrumSPD/ReciprocalSPD.lean	3f3f3c07841e288f33c9cbeed0149fec067c570a	80B2BF0E0B008E61CE0999E48913003EDFB4B54549A0E00BA38EAA02F5DCBA5C	5D3939E602D09CDA18BF399662E13C3B9FD751A5F25D4EBE3186395627E28296	R0003
NumStability/Source/Higham/Chapter28/Section05/TridiagonalToeplitz/ToeplitzCondition.lean	350c4e6c4541d235a7aee2cb2ffab5985a808327	E6ABCB6DEC5F6CBEC0E20CFF55457410A092A313E920B30395629BDAD49D573D	CB7E02739B81CEEFD49F2D0FCAA2A00D7FAA81CFE1094F3645B4E525BB2A1CA2	R0003
NumStability/Source/Higham/Chapter28/Section05/TridiagonalToeplitz/ToeplitzGeneral.lean	0da6ffa54f383444aacf5234d5e531d741768ffa	D3133B270E765987E2B3B98D273E5B2BE3E1B31E98E18EA51CB888524EE417E7	880F6669DC0E8A62958BBEF6007833AC3DECDB442BE5E00AB3BFD721687284DA	R0003
NumStability/Source/Higham/Chapter28/Section06/Companion/Companion.lean	46141bb9875187d15a74bb2ce5015909111774d3	AA0B6025B85D8FA2FCB3FC9B6B7C381F7B25C261204A83AEC7B76C68B5110C03	61ECE791380B2FFEA777A09518EC437214266143C28AFD50C91563EFE136CDEE	R0003
NumStability/Source/Higham/Chapter28/Section06/Companion/CompanionSpectral.lean	12fc87f7f00ad68446eb93cadfc4395970db472c	792341DF9E2D4E0FB155279E276DF29283D1A938D903603DACE94D9B8BAD0212	D1FCB5D2B518E97D42F9335E59B2D71029CB5ACDDB9D31A3C253EC5BFFC79380	R0003
NumStabilityTest.lean	35510507568f31138cd2b1a6fc7c8979a0deef9e	D40BAE6EC7C6FE3580322D4552FAE02E7FFA140F0F1CC38A75DCC86D498BFBD1	92678054B0C019CD51812F65DCB6F310A2EB725054B8B90CE11A1369D179E488	R0003+R0004
docs/architecture/COMPATIBILITY.md	b40517b9c686313ceb4a62ed61c8cdd3b0f4181e	A48BBA63351C5B34815108454B4E0E7A576F8A93D03513BC886D7E9178EE4FF6	F21B1943E58F238EA35D0F36846A1A4D147EB58FD919A68B756B7266F2929756	R0003
docs/architecture/layout-exceptions.json	889291c1fe69d5b8b61b6a49bae48e9ee0d03dfc	2EF8C416670C4868663A218504E8FEF798CB48276B9EC959A18024BA97519CC9	1F746E55E28374702CCDB7355A11ECEB8E0AEF44BB86F751F86C62B8AF059725	R0003+R0004
docs/architecture/tiers.json	02d7332452b1117017e16150b7b2827f43bfcf30	8177C1B1A53D25FE3634A9F677D267ECD78AD05CD2D840C78A1F9F53F24334DB	D85BB4F2A8A53C038D31241ED5FA77962E5783FB96B88970AFE2B17F080FB889	R0003+R0004
